Event name,Image,Date,Time,Place,Price,Attendees,Tags,Views count 
Вебінар «UpWork для початківців» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/08.11geekops/0921e91c41b00d2d5f8bf07a5b8e6813.png,8 листопада 2023 (середа),19:00,онлайн,безкоштовно,"https://dou.ua/users/yana-shetko/, https://dou.ua/users/dmytro-hnatiuk-2/, https://dou.ua/users/vasya-turyak/, https://dou.ua/users/karina-galich/, https://dou.ua/users/michael-otmakhov/, https://dou.ua/users/susanna-salata/, https://dou.ua/users/dominika-ganzhala/, https://dou.ua/users/mariana-hirska/, https://dou.ua/users/andrii-cherkasov-1/, https://dou.ua/users/elena-krasnozhan/, https://dou.ua/users/maiya-p/, https://dou.ua/users/rostyslavkr/, https://dou.ua/users/oksana-lesko/, https://dou.ua/users/tetiana-koval-4/, https://dou.ua/users/oleh-kovalenko-2/, https://dou.ua/users/dmytro-kocherha/, https://dou.ua/users/liudmyla-bolotova/, https://dou.ua/users/aleksandr-zayats-2/, https://dou.ua/users/snezhana-yarovaya/, https://dou.ua/users/nataliya-samohvalova/, https://dou.ua/users/oleg-grinishyn/, https://dou.ua/users/andrey-pinaev/, https://dou.ua/users/dmitriy-kharchenko-3/, https://dou.ua/users/oleg-vusiker/, https://dou.ua/users/petro-torskij/, https://dou.ua/users/vasyl-bezkorovainyi/, https://dou.ua/users/natalya-vysochanska/, https://dou.ua/users/aleksandr-grishin-1/, https://dou.ua/users/alexsoloviov94/, https://dou.ua/users/oleg-kovalenko-19/, https://dou.ua/users/olena-myhul/","вебінар, кар’єра, фриланс",489
Data Scientist/Data Analyst: введення в професії (подія в архіві),https://s.dou.ua/CACHE/images/img/events/IMG_20231031_135123_205/6bbc65278b2d5a25518ec6210ed49802.png,8 листопада 2023 (середа),19:00,Online,Безкоштовно,"https://dou.ua/users/diana-lazariuk/, https://dou.ua/users/marina-sotnik/, https://dou.ua/users/oksana-saenko-3/, https://dou.ua/users/yana-gubanova/, https://dou.ua/users/tetiana-shevchun/","Data Science, вебінар, кар’єра",315
Meetup Mentorship: The Essential 5 Soft Skills (подія в архіві),https://s.dou.ua/CACHE/images/img/events/ENG_Mentorship__The_Essential_5_Soft_Skills__DOU_calendar/e3d9891d90e7a571ec1f44ace34451f9.png,8 листопада 2023 (середа),,Online,безкоштовно,"https://dou.ua/users/yana-shetko/, https://dou.ua/users/khrystyna-kuzmak/, https://dou.ua/users/alina-kuzicheva/, https://dou.ua/users/dmitry-solom/, https://dou.ua/users/nikita-polishchuk/, https://dou.ua/users/mariia-mykhaylyuk-shkil/","кар’єра, мітап, менеджмент",216
Conference “Do iOS” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/logo.b2f3f2f2/c35e18305172134baa64d4a3dfcef01b.png,8 — 9 November 2023,,Amsterdam,€ 300 - € 600,https://dou.ua/users/pavlo-bilohaienko/,"iOS, mobile, кар’єра, конференція, технології",179
Вебінар «Top-5 нестандартних форматів ретроспектив для Agile Team» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/DOU_758OOV2/f39240aa0654d72d70cd1924028f39a4.png,8 листопада 2023 (середа),18:00,Онлайн,Безкоштовно,"https://dou.ua/users/oleksandr-krokhmalnyi/, https://dou.ua/users/nataly-verh/","Agile, вебінар, менеджмент",142
Вебінар «Як залучити перших клієнтів у стартап» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/111_/67c25ffcbdbdaebf36c53abd93f4e4a8.png,8 листопада 2023 (середа),16:00,online,безкоштовно,"https://dou.ua/users/anna-totska/, https://dou.ua/users/kirill-shadrintsev/, https://dou.ua/users/artem-deshitskij/, https://dou.ua/users/dmytro-hnatiuk-2/, https://dou.ua/users/andrey-grebicnhuk/","Sales, вебінар, кар’єра, маркетинг, стартап",140
Презентація дослідження «Стартапи та бізнес: спільні кроки до відбудови України» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/22_09_02_PUSB_logo_vertical_Obszar_roboczy_1-01_wDYwnrf/e9c933bd9f8f09ac0d736dd63fb5b247.png,8 листопада 2023 (середа),11:00,"Київ, вул. Б. Хмельницького, 8/16, Медіацентр",безкоштовно,,"бізнес, кар’єра, стартап",99
"Вебінар «Salesforce Careers: необхідні навички, інструменти та перспективи» (подія в архіві)",https://s.dou.ua/CACHE/images/img/events/Unknown/622149a8d7790e98a4a09b4ac2fdf0be.png,8 листопада 2023 (середа),19:00,онлайн,Безкоштовно,https://dou.ua/users/stepan-lazorik/,"cloud, вебінар, кар’єра, технології",70
Online event “Green coding: engaging the tech community for sustainability” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Green_coding_webinar_TG/6875b9349cd696f165d3a006d1af6baf.png,08 November 2023 (Wednesday),17:00,Online,free,,"вебінар, кар’єра, технології",46
Безоплатний курс зі штучного інтелекту для освітян (подія в архіві),https://s.dou.ua/CACHE/images/img/events/photo_2023-11-03_10-15-26/3ec019fbc7e9985eb12f3131339d122f.png,7 листопада 2023 (вівторок),,онлайн,безкоштовно,"https://dou.ua/users/olena-pavlenko-5/, https://dou.ua/users/viktoriya-noimann/, https://dou.ua/users/svitlana-domashenko/, https://dou.ua/users/olena-boiko-5/, https://dou.ua/users/yana-shetko/, https://dou.ua/users/kathryn-garcia/","AI, кар’єра, курси, технології",1222
"Вебінар «Верстання інтерактивної форми з HTML, CSS і JavaScript» (подія в архіві)",https://s.dou.ua/CACHE/images/img/events/Frame_13749/084205a81fd37dd65a0f8786294a8a20.png,7 листопада 2023 (вівторок),19:00,онлайн,безкоштовно,"https://dou.ua/users/yuliya-prints/, https://dou.ua/users/vasyl-bezkorovainyi/, https://dou.ua/users/4akislav/","JavaScript, вебінар, кар’єра, технології",256
QA Management Club. Зустріч “Artificial Intelligence and Machine Learning in QA” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87%D1%96_%D0%9C%D0%B0%D1%80%D1%96%D0%B0%D0%BD%D0%BD%D0%B8_%D0%B4%D0%BB%D1%8F_QA_%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80%D1%96%D0%B2_-_Instagram-%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D0%BA%D0%B0%D1%86%D1%96%D1%8F_-_%D0%9A%D0%BE%D1%80%D0%B8%D1%81%D1%82%D1%83%D0%B2%D0%B0%D1%86%D1%8C%D0%BA%D1%96_%D1%80%D0%BE%D0%B7%D0%BC%D1%96%D1%80%D0%B8_6/505776e01260db6f515576d97ed665f9.png,7 листопада 2023 (вівторок),20:00,online,Безкоштовно,"https://dou.ua/users/oleg-ivaniuk-1/, https://dou.ua/users/inna-s/, https://dou.ua/users/andrej-blakitnyij-1/, https://dou.ua/users/jeka9365/","AI, ML, QA, вебінар, кар’єра, менеджмент, технології",176
Learn IT: вебінар із IT-компанією SoftServe (подія в архіві),https://s.dou.ua/CACHE/images/img/events/07.11_kGdWhmP/b58a79ba2f092a613be2ddb682b5b6cf.png,7 листопада 2023 (вівторок),16:00,онлайн,безкоштовно,"https://dou.ua/users/dmitrii-osadchyi/, https://dou.ua/users/maxim-bordyug/","junior, вебінар, кар’єра, технології",175
Вебінар «Резюме з ефектом WOW... Як домогтися цього?» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/2023-11-03_13.41.07/1ee269252d7337c0571b1b6a89d3ce75.png,7 листопада 2023 (вівторок),19:00,Онлайн (zoom),Благодійний внесок,"https://dou.ua/users/ievgen-buriak/, https://dou.ua/users/yana-shetko/","HR, вебінар, кар’єра",144
Мітап «HR-brands українських компаній очима молоді: вам треба це знати» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Instagram_post_-_31/8550f08fc0af2b3b005d243a677e90a8.png,7 листопада 2023 (вівторок),15:00,"Kyiv, UnitCity, корпус В12, Академія ДТЕК",безкоштовно,https://dou.ua/users/andrew-kratik/,"HR, кар’єра, мітап",105
Вебінар «Військовий облік та мобілізація: аналіз судової практики» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/INTEGRITES_sqr_color/89f3376e49a0cfa36899af80714ff1c4.png,7 листопада 2023 (вівторок),12:00,онлайн,безкоштовно,,"війна, вебінар",75
Вебінар «Вплив генеративного ШІ на email-маркетинг» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Screenshot_10/1d56ecce336975164f736a2f27a81019.png,7 листопада 2023 (вівторок),18:00,онлайн,безкоштовно,,"AI, вебінар, маркетинг, технології",21
Lead Generation course #2 з працевлаштуванням від TechMagic Academy (подія в архіві),https://s.dou.ua/CACHE/images/img/events/DOU_Demand_8Sf8ZvD/4d5052348e13ecc35a35c872c1caedf2.png,10 листопада 2023 (п'ятниця),,онлайн,безкоштовно,"https://dou.ua/users/vlad-dubinevich/, https://dou.ua/users/mariana-fliunt/, https://dou.ua/users/yaroslav-semenyuk/, https://dou.ua/users/fedor-sofronov-1/, https://dou.ua/users/rostislav-maruschak/, https://dou.ua/users/artem-nosachenko-1/, https://dou.ua/users/oleg-zabolotnii/, https://dou.ua/users/margarita-krivosheya/, https://dou.ua/users/kostya-linevich-1/, https://dou.ua/users/yana-mokanyuk/, https://dou.ua/users/maksym-varivodin/, https://dou.ua/users/yevhenii-varchenko/, https://dou.ua/users/vika-kovalchuk-2/, https://dou.ua/users/danchuk-456/, https://dou.ua/users/oleksii-kosov/, https://dou.ua/users/volodimir-bulavinets/, https://dou.ua/users/ivanna-gavrilyuk-1/, https://dou.ua/users/yelyzaveta-kolodiazhna/, https://dou.ua/users/katya-andrushko-1/, https://dou.ua/users/anastasia-kondratyuk/, https://dou.ua/users/vanya-vashkevich/, https://dou.ua/users/sergey-sokolovsky/, https://dou.ua/users/mihail-dmitrenko/, https://dou.ua/users/anzhelika-karbashyan/, https://dou.ua/users/milkfun-game/, https://dou.ua/users/mariia-penchuk-1/, https://dou.ua/users/denys-yefimkin/, https://dou.ua/users/marko-sakal/","Sales, кар’єра, курси, маркетинг, технології",3383
Junior Online Conference (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Instagram_post_-_17/c55fa7e04cea04e92d1e1399a4687f65.png,10 листопада 2023 (п'ятниця),11:00,Онлайн,Безкоштовно,"https://dou.ua/users/myroslava-nikolaieva/, https://dou.ua/users/anna-momot-4/, https://dou.ua/users/dmytro-hnatiuk-2/, https://dou.ua/users/viktoriya-kutsenko-4/, https://dou.ua/users/lesya-buzhak/, https://dou.ua/users/tymur-batulin/, https://dou.ua/users/dariamaryuha/, https://dou.ua/users/sergej-uhanov/, https://dou.ua/users/nikita-sytnik/, https://dou.ua/users/ichtudirweh1998/, https://dou.ua/users/natalie-benks/, https://dou.ua/users/yura-sudnikov/, https://dou.ua/users/pilipenkomakc/, https://dou.ua/users/darina-karmazin/, https://dou.ua/users/maksim-goshevskii/, https://dou.ua/users/anna-harchenko-1/, https://dou.ua/users/yana-repak/, https://dou.ua/users/nikolai-sorokopud/, https://dou.ua/users/yevgeniyy-stukalo/, https://dou.ua/users/maxim-bordyug/, https://dou.ua/users/marina-kalina/, https://dou.ua/users/server-ibraimov/, https://dou.ua/users/lyudmila-kozachenko/, https://dou.ua/users/andriy-galavin/, https://dou.ua/users/juliia-antsupova/, https://dou.ua/users/pasha-medenets/, https://dou.ua/users/mihaker/, https://dou.ua/users/elena-topol/","HR, junior, кар’єра, конференція, технології",688
Luxoft TechGround Hackathon #2 (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Frame_56-min/4b85c3805e6ff41bec63ece5df14d198.png,10 листопада 2023 (п'ятниця),,онлайн,безкоштовно,"https://dou.ua/users/dmytro-hnatiuk-2/, https://dou.ua/users/viktoriia-baran/, https://dou.ua/users/artemholikov/, https://dou.ua/users/mykola-vladymyrskiy/","back-end, Front-end, QA, дизайн, кар’єра, технології, хакатон",536
Безкоштовний онлайн-практикум «ChatGPT для тестерів — друг чи ворог?» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/2023-11-02_17.18.35/9e3c42304d59a8301027f63e0411793c.png,10 листопада 2023 (п'ятниця),,онлайн,безкоштовно,"https://dou.ua/users/elena-petrosiuk/, https://dou.ua/users/igor-ignatenko/, https://dou.ua/users/tatyana-pilipenko-2/, https://dou.ua/users/inna-halantiuk/, https://dou.ua/users/olena-nikolaionok/, https://dou.ua/users/olga-striletska-1/, https://dou.ua/users/oleksii-hohovskyi/, https://dou.ua/users/maria-bubliy/, https://dou.ua/users/max-mysak/, https://dou.ua/users/christina-zavarzina/, https://dou.ua/users/eduard-bernatskii/, https://dou.ua/users/viktoriya-kutsenko-4/, https://dou.ua/users/krivouhova-viktoriya/, https://dou.ua/users/maxim-bordyug/","AI, QA, вебінар, тестування, технології",349
"Благодійний івент «Трансформація HR: як пережити війну, цифрова революція та дефіцит кадрів» (подія в архіві)",https://s.dou.ua/CACHE/images/img/events/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F_%D0%BB%D0%B8%D1%81%D1%82%D0%BE%D0%BF%D0%B0%D0%B4_eng/881e52a0a9c689e0789e542498242093.png,10 листопада 2023 (п'ятниця),10:00,Unit.city,"5000 грн для БФ ""Повернись живим""",,"HR, благодійність, ветерани, кар’єра, конференція, менеджмент",347
Семінар «Генерація коду за допомогою LLM» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/wellworking_ZbUVIk5/71252b497e455e5a995e975f367e0fcd.png,10 листопада 2023 (п'ятниця),16:00,"Київ, проспект Леся Курбаса, 6Г, коворкінг Wellmart",безкоштовно,,"AI, JavaScript, Python, воркшоп, технології",174
Майстер-клас «Мікросервісна архітектура та контейнерізація» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Telegram-Microservices/16f6eaadd4b3e3f691fe78e82d267adc.png,10 листопада 2023 (п'ятниця),18:00,Online,Безкоштовно,https://dou.ua/users/dmytro-hnatiuk-2/,"вебінар, кар’єра, технології",130
Курс «Вивчай Python безкоштовно українською мовою» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/articles-new-91d52c7d-fe61-4506-9bfa-9ea628066bfb/decb570af010b331eb4c65788de82ab3.png,9 листопада 2023 (четвер),,онлайн,безкоштовно,"https://dou.ua/users/nazar-rozmaritsya/, https://dou.ua/users/yuliya-prints/, https://dou.ua/users/kostya-poludennii/, https://dou.ua/users/olga-bilovus/, https://dou.ua/users/julia-julia-8/, https://dou.ua/users/dmytro-hnatiuk-2/, https://dou.ua/users/yana-shetko/, https://dou.ua/users/snezhana-yarovaya/, https://dou.ua/users/evgeniy-lozitskiy-1/, https://dou.ua/users/tanya-ivanova-7/","Python, кар’єра, курси, технології",793
Курс FrontEnd Developer від в ITVDN (подія в архіві),https://s.dou.ua/CACHE/images/img/events/330%D1%85330_mnLWnAx/dfc54a7eb3b6df1b1221edbe0d0039fd.png,9 листопада 2023 (четвер),,онлайн,від 99 USD/міс,https://dou.ua/users/yuliya-prints/,"Front-end, JavaScript, junior, кар’єра, курси, технології",541
